83.892664542	105.283144156
85.8592644935	102.867610288
84.245885326	103.888708755
85.9019786428	104.613646212
86.1723482852	102.40889415
83.9222712878	104.720028774
85.0700256842	104.58939269
85.6172971824	106.152216643
85.0581586062	103.615403724
87.8408631409	103.311562753
85.77701282	105.341239594
86.1540514253	104.418052614
84.5181238842	103.088904719
87.3861220953	104.188941764
85.6769371972	103.972083965
85.8754631945	105.197526212
86.2052623174	104.063097188
85.0288164277	105.30631086
85.9585236106	105.153011172
87.7331056825	105.595460817
85.1715422446	104.855132945
86.2060022167	104.643582715
86.6876198342	104.07125754
85.4230475024	103.994001938
86.3624369041	103.929656901
86.3064493787	103.172782383
86.2139310551	103.991739301
84.6503374013	103.960783343
86.1115803985	104.055335174
86.4678535176	101.23831097
85.9651626752	104.039505702
85.8067773967	105.375204501
85.9809530015	104.011547696
86.0593377745	104.705581452
84.3159418703	104.161632975
87.0990637664	104.171197532
86.21880995	103.978109571
85.385745945	104.831605697
85.919452141	104.582433885
85.4774268449	103.172998883
85.9154968099	103.926954486
86.7027891525	104.491791796
86.0452951266	104.02000255
85.7923012509	103.768413491
84.9862936259	104.116031276
86.5276104379	103.873204406
85.720733582	102.784943412
85.9640094459	104.0118416
86.2290576219	105.262320199
86.517743126	105.535954584
85.9762844494	103.652491035
86.0397130217	104.198805982
85.8562386468	103.862414857
87.0174963724	104.313172726
86.0607390676	105.908658311
86.1161045228	103.80217468
85.8884380226	102.12574033
86.1068657287	104.721929778
86.2735377338	103.505207088
85.7817704752	103.962269586
86.2625585369	103.941718383
86.3830847932	103.977415921
85.9357483167	103.832425808
86.0728019975	104.127652431
85.9631726013	104.048567328
86.129737278	104.151555043
84.5287298449	103.767023249
86.7870017799	101.950597147
86.0069395839	104.144289863
86.6561542882	102.983241735
86.558093543	104.822379983
85.8766448202	104.107767459
87.0799770239	104.018128394
86.8394253054	102.887063152
86.6336219332	104.00330559
85.4651088901	103.85552217
86.0047601049	104.050326633
84.8886412076	103.430550863
86.3898442375	103.771701479
85.8142613301	102.642105929
85.3720911342	103.593339409
85.8506277982	103.618756814
86.0408433626	103.907379974
84.4214780757	103.339244605
86.0023078249	104.008616858
86.7265596827	104.746053048
85.9996511765	103.99909228
85.4657008499	104.128339379
86.108775936	103.963405816
86.7257085709	103.440964014
85.8614364624	104.059317138
84.6158756524	103.264451558
86.4238288025	104.624755278
86.8720033204	103.686454448
85.8828653893	102.971025864
85.9953990697	104.482936151
85.9475547	104.038131757
86.0621146912	104.136542301
84.6695838737	104.1393095
85.7270304124	103.29461248
84.6614877405	104.499113515
86.2853309243	104.070335621
86.535325325	103.766355496
84.8199008338	105.341586778
87.5556518554	104.62181802
86.3562206256	103.737312432
86.0380300392	103.983641914
84.9862607031	103.045481222
85.4745214897	104.278071488
86.4169626123	103.218737951
86.1953560134	104.687730461
85.2495187615	105.500847054
86.6718044156	104.719429085
86.3208408075	104.338965419
86.1314202531	104.297247078
85.5305195168	101.734930906
85.9634829206	104.197589786
86.2573470928	106.462941931
85.4628330041	103.405592436
85.0468931076	104.421494503
86.0601896125	103.822155532
85.2140317055	104.197659611
86.0719850382	103.912913839
86.5132220044	105.962682103
86.7541512339	102.474912565
84.558149801	104.564330233
85.6361534828	103.755733288
85.6807805653	104.304809758
84.8237946263	103.935600304
85.5849053768	104.656576471
85.3568714202	104.170390704
86.1570180109	104.812099056
86.3190854865	103.845749216
85.9958633387	103.86233586
85.9308468264	104.82322934
87.1812698573	103.820214411
85.9704384342	104.000319851
86.2410841788	104.45488503
86.0409669677	104.508751883
85.3281440324	104.023371734
86.2693506213	103.576073667
86.375431723	104.136884578
85.0715599315	104.929378437
86.0266885526	103.948263605
86.1441008501	103.765490436
86.2550337986	103.627605263
86.0131510633	104.015314024
85.4118271872	103.54019357
85.8969357858	104.149827655
85.5058525926	104.426298885
85.8518936207	103.344058072
86.7125393429	104.47283552
86.1353809667	103.348343079
85.7796202052	103.90563011
86.1298107578	102.947159009
85.7380243059	104.209931516
84.8839817057	103.693980055
87.3060365629	103.502955553
86.3464985182	102.770450825
87.1052753829	103.215537979
85.2968869142	103.862286375
85.8560934522	104.177624148
85.0557720457	105.127085184
85.8223854373	104.133622003
86.2201921135	103.614745257
85.4427159241	105.284983673
85.8735321307	104.26060012
87.3183909006	103.282458104
84.8809456856	103.849889619
85.4157439248	103.890260721
85.2692626287	104.497960417
85.9091710157	103.708387342
85.0096041592	104.365878027
85.7030285621	104.161922688
85.4645402448	103.505211453
86.0856603408	103.999727629
85.5009201776	105.857967832
86.5608452372	104.65792849
85.8369699767	104.007433247
85.8343105807	105.266502102
86.9095710526	104.312204731
85.915121096	104.059456724
86.1763227371	104.339405804
87.2541665853	102.655559311
86.1736088157	104.058242596
86.2523526603	102.730930539
86.370248321	104.959264671
85.7230940021	104.29676078
85.1209091861	102.544075155
86.1735937764	104.025577093
85.7665908794	103.84519083
85.2027316014	103.975704404
86.3960440923	103.857799974
86.2638842045	101.924189962
86.2631505523	103.927355507
85.8290394802	104.178923233
85.7842502826	103.950157268
86.5858354854	104.83085722
86.0544153627	104.177222411
85.2145984808	105.082130543
88.0542660945	103.946368386
86.5704803777	103.493964681
87.6917123397	103.118106091
85.2798697761	103.93722278
86.092257845	103.9134447
85.8628402293	104.025476454
85.022352412	103.719752788
86.4877325792	104.325246078
85.5100384932	103.784133254
85.9860061726	103.914185108
85.3145827177	104.309832016
86.3437068693	103.168508128
85.8078161935	103.819710759
85.4164378573	104.298120315
86.3749837243	103.955086467
86.5990859849	104.560436591
86.4363782742	103.820832999
85.4448245803	104.117948075
86.8285218535	102.25191914
85.6347339295	103.486620544
87.1191466139	102.647508861
86.2817514744	103.873099777
87.875819473	103.063388031
84.6731975041	105.962456962
85.8846227194	105.62760503
87.4983906207	103.659533687
86.0731230489	104.442954726
85.9749961295	104.765830857
85.8482151481	103.371974036
86.0260925379	104.500940426
86.9037736464	105.079087236
86.104160089	103.977922818
85.9490419866	103.469360708
85.3822560985	104.123662485
85.6232351374	102.774365763
87.060095087	104.361540038
86.0812547924	104.016710981
85.5016862855	103.911165222
86.1075805158	104.107607571
85.9399656745	104.100119605
85.922223398	103.742567706
85.7879214906	104.03321591
85.8937830787	103.650573871
86.0496292123	104.39923956
84.6690738229	102.107468642
85.1092456412	102.722116986
86.1650079565	104.621373254
85.9952246467	104.134421118
86.0863860233	104.272676651
86.1449868069	103.976295297
86.1379466133	103.503127427
84.8575206673	104.818546257
86.5140128625	104.237658969
85.3863500708	104.876128367
85.7309124361	104.147853094
85.4135311582	104.526842356
87.2734043533	104.14799052
85.6616038978	105.27916862
86.6945050318	104.706377406
87.0314723685	106.434998293
88.8330182525	103.796438413
85.9286238041	104.008039224
86.6615236702	104.075013801
86.811381125	105.248341752
86.810351395	103.642838132
86.1587114683	104.303498751
85.9714596448	104.309877098
86.9363224676	103.696129041
83.1995279164	104.768057883
86.4527754284	104.805952573
86.5061976148	103.958004875
85.8286766414	104.038161968
86.1598290657	104.542947547
85.9040645365	104.036721797
86.5401582879	104.541722074
85.3649488921	104.538924145
86.0012089784	103.534192049
86.6012338057	103.598912325
85.5700562292	103.140962054
86.0457505562	104.20288244
86.3876033864	103.927540318
85.8617425998	103.966090985
85.8587972505	104.635829771
85.6167797303	104.110553408
85.967366935	104.011249893
86.3566054862	103.844520746
85.5460020881	103.306744959
85.5265749112	104.780033168
86.274291517	105.394933176
84.9989255104	103.322721393
84.6729522482	103.820796322
85.8683102814	103.856050585
85.2166144197	104.540709766
85.1659939227	103.881668021
86.0597676264	103.441927092
85.1661618637	104.445218942
86.2804121531	104.755521778
86.5063637341	103.807259488
85.8950457925	104.006305732
86.5788853517	104.417975414
85.9487631212	104.235660627
86.6846198644	104.21774921
85.9155047557	104.716015586
86.301227782	103.600831974
86.0479056971	103.433418938
85.5168189122	104.596505025
85.5052515759	103.776123709
85.9157837087	103.144108746
86.1089543448	103.899827479
85.9078403982	102.797120062
87.0063692951	104.668524442
84.8485432392	103.764822367
85.742325399	104.066335683
86.0146108963	103.452101971
85.9845881966	102.910560479
85.9294908469	104.241937398
86.0088366591	103.74436923
85.8779388806	104.146105534
85.5201427685	104.383291576
85.5068091894	103.692999161
85.8096592122	103.405517713
86.6760097232	103.162159699
85.4131477963	104.641849776
85.916929117	103.973013643
86.4750436817	104.023641326
85.6963761552	102.993620174
85.5235519641	104.005879325
85.5995703289	103.523949623
85.9858463566	103.934384229
84.4374886257	103.338894418
84.8745655985	104.491681931
84.2855975802	103.090535585
86.9678867028	103.479129541
86.0811463864	103.918283428
85.9426815142	104.148252837
85.4996051084	103.897280203
85.194041397	104.687982623
85.781612468	103.756495225
86.1614793119	104.026823259
86.2116512258	103.967750552
86.7317122491	103.181258014
86.4274257846	104.450705723
86.6598537312	105.509259628
84.7829129559	102.942444714
87.0850088569	103.439041042
86.4557829447	103.281812994
86.4491530103	104.134684857
85.3384877223	105.335035963
83.2718508968	103.845127416
85.3457486197	104.006492912
85.8001755198	102.969079466
85.8009591412	103.765983278
86.0452337297	104.177114998
85.2889207697	104.146201409
85.1216618012	103.326349993
85.6906586313	104.670274702
86.1874441222	104.515552518
87.2684880739	104.461800197
85.6661307678	104.021585988
86.0086043132	103.718470911
86.2318048056	104.132255409
86.5838055779	104.602147393
86.1160463898	104.062139112
87.239916519	104.216242621
85.417025864	104.076944476
84.7856103752	104.376322963
84.5320688106	103.37174369
86.4316997454	104.209937012
86.0647792279	103.976706144
86.4085024345	102.704488757
86.2405843019	103.722436009
87.4325276199	104.564987308
85.5484270694	103.338828946
85.6676926417	105.150891592
85.8668445849	103.920406534
85.6606407143	104.86428567
85.972142059	103.973493878
86.1826533408	104.075759581
86.2067135639	104.600804114
86.0030923495	104.057726401
88.0966289305	103.187855062
85.2091213321	104.610703641
85.2925652009	104.932884683
88.0483276208	103.275361433
86.0064473645	104.322388757
86.5592213277	103.442679463
85.8228273726	105.293551967
86.4302237957	103.822295936
85.9166841902	104.592768264
84.454912219	103.945761173
86.3258651866	103.64296634
85.9945093963	103.903133077
85.4703740852	102.954370525
85.8908947015	103.488506692
97.6945782308	77.1943913008
98.5236787704	79.4486458457
98.2428301079	78.5845638908
96.0371142983	79.0982634942
98.2297166493	79.1102815852
97.3434712616	78.797125919
97.8614933506	80.3297087828
97.2852638931	79.0082015446
98.73155786	78.012730054
97.3317193212	78.8856998321
99.6706677861	78.6329879166
98.037195331	78.9947824087
96.4620336372	80.6256143226
97.7309846478	79.1363700154
98.0406198569	79.0188218229
98.0562993743	79.5099436809
98.1061604857	78.8645857243
97.9857864235	79.0043876528
98.0748917713	79.8122541839
97.9985474586	78.9981622088
98.2200070298	78.0139277838
97.9085660347	78.8681980624
99.994341355	80.8744140233
98.4172557633	79.3170933742
99.6260204504	79.7288327503
97.9210545663	77.6921885797
97.5707711186	80.5698032007
98.0032422754	79.0601135474
98.0290123078	78.9950881552
99.4010867195	78.8937589611
98.3450226298	79.209006914
98.7574186	78.4354134327
97.9528706181	78.9658332743
99.0946217589	80.0776080418
98.1290545784	79.8242308243
97.8712611755	79.5108188722
98.3322963083	77.5094546955
96.9220377435	79.4491841057
96.6862846039	79.3229850628
97.858371085	78.9244259179
98.2595847961	79.2743899437
97.5072975415	79.6652769461
97.8191582431	78.4071670033
98.7158270908	77.5998716092
97.9388158313	78.9961628805
98.0867223057	78.9223892415
98.8516800326	79.7595331521
97.6312498056	79.8152319717
99.2679428442	76.4093468747
97.5251580626	78.4748382825
99.0532538313	79.3598617221
97.8541433242	78.9437954342
99.2058740406	79.0883298203
99.8535297215	78.5745924404
97.3793960056	80.9839096158
97.4838463967	79.1863050729
98.2384850412	80.242984963
97.6152208408	78.6222771041
97.7275464819	77.6845108705
98.5816330346	78.8740545346
98.1403082454	79.0701695945
98.3312730554	77.8133616435
97.6917329023	80.1304641543
97.7589637895	78.6951419755
98.5611172172	79.0349675098
98.6726166872	77.5769068537
98.0389029908	78.3318153189
98.8586477771	78.4073012246
97.5076734016	79.5091838461
96.4194069039	79.6859926035
97.6419485254	78.7876751442
98.3746109683	79.391121914
96.2115375709	79.4261629399
97.2077314182	78.4450921725
98.3177670073	78.2664238572
97.7148710823	78.617128423
97.4281586769	78.6712313054
97.3694408275	78.0526839999
98.3780340014	79.2454180997
97.1384993549	80.3103329602
97.7937106265	78.6478605815
97.867955501	79.284444525
98.3038834584	78.8626079911
98.9483852399	79.6210763562
97.4877185437	78.5845399142
98.2532011291	79.7241409106
98.1878759584	78.9370271673
99.6472345944	80.1021144903
98.1105314924	79.3222694281
98.3523827704	79.5177328137
98.7070781904	78.2461384601
96.4177956749	79.1253219899
98.1523970265	79.1041303395
97.751428565	78.864223611
99.2411961854	79.0321141299
97.9633765482	78.9099894192
97.8660936395	80.0491521102
97.0857586799	79.3533892454
97.5865538946	79.05864729
99.2653234617	78.313288404
97.8546081015	78.8350958153
98.8327185494	78.9889225106
96.6203313339	79.4256914649
98.5513783274	82.0202766224
98.2965820528	76.7583646911
97.9394617015	80.2764571498
98.2809500977	79.5714792787
100.089209639	78.5260356673
97.3278825454	78.2958259115
98.8185016938	79.7239089351
98.1219548347	78.812210209
97.974446844	78.9398316821
98.319862518	78.5036366254
98.4888123847	78.1241727716
97.738035796	78.1860014257
97.7344350674	79.1141974676
97.972433618	79.2477103062
98.5687448659	77.9787791524
97.7474396176	78.7134259392
98.6129136918	78.1454767654
97.8686669464	77.5119875216
98.9349120773	78.9478715046
98.0445646173	77.5778387835
97.7785069033	78.901320034
98.5573295416	78.0966483891
97.8224590686	78.9451710029
98.899978455	80.1835951384
98.1941345754	78.1751959714
98.0482988205	78.9859083209
98.0819321211	79.0082051335
97.4232204864	80.1024464151
97.5587189374	79.091649841
98.8764214019	78.8437230236
98.1412055868	79.1536236286
99.3735903563	77.1394430257
97.8516375548	79.0055336221
99.4446487512	80.0255298885
96.7158810683	76.9314447955
97.7312386196	79.4646103088
98.0399475117	77.9269302284
97.9192506602	79.193903985
97.4650871488	79.5985095696
97.9510112778	79.3367988255
98.924266538	78.9416735365
98.3054187946	80.3078741557
97.896602579	78.8646773436
98.2269119179	79.8929519725
97.973295764	79.1881548618
99.8649771993	79.1452191991
97.5337330684	79.9388096226
98.3259449964	79.4793236542
98.0737984129	79.0783368048
97.9997105243	79.0033985273
96.6084200606	78.3884593684
97.7465848613	78.4213621114
97.5991957645	80.0045208589
97.9937916747	80.0544279215
98.6319044184	78.6646526393
98.2944171406	77.6043821951
98.0284117659	79.8070398104
98.0667690881	79.03873202
98.4818933995	78.7355643441
95.8974261673	77.831057494
97.8485214252	79.0090826555
97.3588385049	79.3768699986
98.3121384805	78.6976058163
97.084572933	78.5324802229
98.4781794926	79.0600390821
98.0217717088	78.9980295752
98.8497767887	79.3395084196
98.0139806425	79.022454935
98.0246676132	79.018476228
97.458450617	79.8869550823
99.3364275287	79.1142579452
99.9485410183	78.9077914231
95.8520030248	80.7207613404
97.2744387105	77.1874336852
97.4308938483	77.0750725287
98.8732137607	78.5806226172
99.4002938098	78.4894184699
97.7457012077	80.1631658151
97.757408977	79.334377959
98.4613293813	79.6313075127
97.7145129372	78.5496758976
97.9603676507	80.1574910922
98.9880148114	78.3549677216
97.6465283664	80.6174370198
96.7003926834	77.8814045245
97.88722208	79.7427623321
96.17973719	79.267061595
97.7692068868	79.0725507825
97.0620445447	79.6516845202
98.1430411526	78.5207285547
98.145365742	79.0873835334
97.9713071328	78.9985909046
97.8223167737	78.758245726
98.415785904	79.4779452718
97.0276168363	79.0029279387
97.0465963305	79.0185852578
97.9277520377	77.9119125743
97.5799471822	79.0412097787
97.812570888	78.9916784674
97.9428285829	79.0964171094
98.3859674881	78.7841083328
95.6375257129	78.2248046065
97.1206801831	79.5877193272
96.333622486	80.4620689666
98.4374980396	78.4047693416
98.4981623546	78.3669357222
97.853998588	78.9935758106
98.4233749299	79.0084480357
97.8989295902	78.7892297857
97.9121043812	79.2187347439
97.5121132849	78.2362573707
97.5488360186	78.7029906809
99.0000683603	77.9154669118
98.0049130136	79.1790400008
97.2482725269	80.6234706822
97.9702787946	78.8721770424
99.4348126536	78.211506633
98.023084932	79.282837366
97.5830655512	80.0899020006
97.985684536	78.9760641664
98.224416091	78.9043044867
98.1032350504	79.1262361933
99.0654419184	78.6140139168
97.7636210596	78.951840374
97.1424141192	79.3736294236
98.7288283153	79.1038576531
98.8648373736	79.5285955062
97.7486031866	79.2321568195
98.1012955678	80.4179559873
98.0819113241	79.0422970806
97.0843086869	77.9858557421
97.0556517091	78.9794183936
97.688955699	78.6026835501
98.011132382	79.0004161387
96.7742839616	78.1334305295
97.0184627633	79.5850737374
98.088687497	78.6422568859
97.3199076037	78.8681926437
97.8255219782	79.6342698705
98.4044120928	79.3188792172
97.5437252973	79.7845209399
97.3000446519	78.5547811113
98.0440879072	79.0783818892
97.9399795407	79.0577408562
98.3523819881	78.362432471
97.8064638742	78.7066784112
97.5847451788	77.7176046355
98.4880536661	78.6786228503
97.619398621	79.6005896937
97.6734250381	79.0413676992
98.5331462067	79.1510216616
97.8248409202	77.7981192795
99.3521399725	80.69186929
99.5793627436	78.293433173
98.1028040036	78.6853659665
98.1750075256	79.0237288163
98.8282287906	79.4188501771
98.7691703047	78.8211400335
98.001737225	79.0212170295
98.0858879286	78.508053024
96.822529747	80.6675562006
98.5356990665	78.8693583399
97.7080178261	79.9834271627
98.0216862466	79.1808187497
97.9250760368	79.6814288537
97.8313643113	80.3728510493
99.0101858807	79.0115386521
97.6975056588	79.3422137505
98.400261264	80.0897566703
97.9663927767	78.9163691314
97.1976422881	79.1538429436
99.5675439534	79.2431848991
98.7099708877	78.7564435188
97.4248453957	78.8676460923
98.0069806435	80.1719626836
98.4647705296	78.5168985103
98.3680886264	78.92479027
98.0709536832	78.9677759809
99.2294182076	78.6281501933
97.8968314496	78.9108891367
98.4132557267	78.711904518
98.4160423404	78.778591283
99.3307069771	79.1136004456
98.0039221998	78.8700522567
98.1369264168	78.9685666103
100.228139444	79.1601129794
97.850729911	78.9588739499
94.1513295056	80.0292788343
98.0854996283	79.1532460479
98.0983526559	79.3378413485
98.6845324907	78.1283511224
97.7951110108	78.8380395371
97.8343212685	78.9188517057
98.4887898418	78.733829742
96.4305618146	79.0590546697
97.7027750088	78.7278698304
97.6444400555	80.4416796228
98.8735892006	78.2980996201
98.3786612756	79.5722322889
98.2476016821	78.1766854876
98.6464239752	79.5427792412
96.6933229168	78.5039742382
97.8624655554	79.0984285074
98.0475816613	79.3373115683
97.4278515396	77.6786983571
98.064217572	78.9915427507
98.6824304268	79.1894064543
99.9146239637	79.0733596785
97.1183889188	77.7650289355
97.862486875	79.2069070151
98.2020551319	78.5822120159
96.2708142281	78.700192843
97.7664668094	79.5041322383
98.5605800103	77.9667248896
98.0074251456	79.034126595
98.5419300604	78.4227439589
97.7658655876	78.8097892817
96.5419974398	80.6874762721
98.2760626117	79.3071193308
97.704739382	79.6777816157
98.3539208545	78.9176457042
97.5240664378	79.1055731935
96.9583330435	79.6312219445
98.1957316571	79.0141064076
97.9910244929	79.0115235031
96.8924533222	80.0640859455
72.1437600349	136.38317394
71.2364320284	136.897009816
72.1259571793	135.885049529
72.0128791526	136.168387838
71.9603718941	136.052342193
72.2950122854	135.057805224
73.5963699331	135.057387881
71.9905750864	135.563435077
71.9924963264	135.16351661
71.4090262833	136.627309137
70.8995587905	136.445546962
71.537491048	136.273803607
71.3874541465	136.69152604
71.5179585178	137.213978344
71.1915947725	136.656961393
71.9595091263	136.232028791
72.0201125394	136.059283723
72.1357427092	136.581355326
72.0302651656	135.475409244
71.2344178827	136.154790946
72.5996496071	135.328026043
71.656076922	137.102812666
71.4031987731	135.533481671
71.6810439617	134.833575166
72.5046298073	136.317245642
70.8329472001	137.031755789
73.0402621866	133.967210484
73.3502434312	134.853044949
72.6427421869	134.409166666
72.2683347957	134.048529846
71.4527808153	134.190455912
73.3029064401	133.583368189
70.6347727119	136.760779984
71.8893064326	136.044112644
71.8112361655	136.294641995
72.0704730834	135.9731234
72.2582081277	135.910547675
72.4088707926	135.214900395
72.2795993384	135.501645897
72.6430659442	136.553068391
71.7227125554	136.02032423
72.2753062659	136.535709664
72.0762872064	136.380934122
71.5664139188	135.736412381
72.0377079338	136.008025274
72.1052153283	137.121253132
71.5564242034	135.034048785
72.4477446973	136.386184384
72.1998399301	135.923066188
72.2021407959	135.815905637
72.803511748	136.095068858
71.9505506251	136.019901789
72.3330394341	137.076050739
72.0710121144	136.374138186
73.243991986	135.20936761
72.0905964905	135.998551726
71.4811397267	136.958036099
72.6867962946	134.648652086
72.1454928917	136.270721172
72.3610945435	135.977193273
72.8963144217	133.953497755
71.7374320535	136.468279078
74.156862385	136.536946174
71.3268360856	136.835273258
72.0402749133	135.950000559
72.2053388729	135.944200427
71.9245273236	135.857711753
72.0433675546	136.16944444
72.0637279936	136.720208243
72.1570186364	136.030165442
72.2625854107	136.071070685
71.7472292275	135.403506578
71.9538899766	135.942264643
72.4692397049	136.57647792
71.7779028882	135.518842915
73.7441511802	136.753729009
72.3463157795	135.732273372
70.5196987459	135.719488153
70.6515750355	136.862299082
71.0180160015	136.305599573
71.7731532522	135.832313876
71.5671811498	136.421397187
71.728987294	135.640268103
71.4027161331	137.026387495
71.6186539438	136.97276293
71.752116214	134.291339624
71.7861205044	135.10922313

